id,name,album_id,album_name,artists,duration_ms,popularity
2vy3FUf4Fai7UzqCI9b4IL,Roses (feat. ROZES) - Loosid Remix,2QmFzuPKkXez2pfFPXgwqW,Roses (Remixes) (feat. ROZES),"{'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers', '6jsjhAEteAlY0vCiLvMLBA': 'ROZES', '08yt0VBNhmjTKfuZvt8ALq': 'Loosid'}",225653,31
0t2QiRkpag0fAgs9zuCPlH,Disparate Youth,58ZjpgafuBeQ0JVxIt0hdr,Master of My Make-Believe,{'6Jrxnp0JgqmeUX1veU591p': 'Santigold'},284400,58
2q9jsX0poviVu9OSWgmRYg,Dreams - Recorded at Spotify Studios NYC,3Kvg9h8w3OMPNkDISwcal8,Spotify Singles,{'4SqTiwOEdYrNayaGMkc7ia': 'LÉON'},239346,53
3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,7nCWzcMZanUBPZgZaKpzM6,Too Rye Ay,{'4QTVePrFu1xuGM9K0kNXkk': 'Dexys Midnight Runners'},287306,76
24CSfVdvTMZUzSgUpo9gpv,Rendezvous,7bNakOXYFmrnwMlu5DSlka,Rendezvous,{'4XxCuxkBeoJUdzaVRGJjrJ': 'Rainsford'},198090,24
55bhPIIzV7CEeIxcISF8A8,Are We Faded,3CboBg39vw4LDrAiOusL0G,Are We Faded,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},173791,42
64LxDEEDDtQfb4bTadJsyX,Without You,5wujmLudsKEx9PZdVIPUUS,My Friends Never Die,{'21mKp7DqtSNHhCAU2ugvUw': 'ODESZA'},184000,49
1EuRfCRhLbMMGccE85cvIU,Crumble (feat. EVAN GIIA),6znWq7MsEpfbvOH62r6Nqv,Crumble,"{'7ms0f0617Pbchfrv3sEdaE': 'VOLO', '0D6BtvIkN3P9GHTa8KR24t': 'EVAN GIIA'}",237525,29
4GnvG0yRwwCcjNapKgA7sU,Mainline,5WUDiJ5oWV8YoJSp41NYkI,To Rest Is to Rust,{'0a03X57i18eG1yBzpmhZAs': 'Louis La Roche'},227432,12
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,7lqieLm717j9Z8JrG7POkS,I met you when I was 18. (the playlist),{'5JZ7CnR6gTvEMKX4g70Amv': 'Lauv'},197436,85
4GJAd1nBylAEbw1dZDVzEQ,Quit You (feat. Tinashe),2WPXSv8cyr0i20Z9jsPd5M,Quit You (feat. Tinashe),"{'3hyEbRtp617pNCuuQjyOmc': 'Lost Kings', '0NIIxcxNHmOoyBx03SfTCD': 'Tinashe'}",221568,50
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,7yZHLfxqiGPbSQLrVJljah,The Singles (Expanded),{'4lxfqrEsLX6N1N4OCSkILp': 'Phil Collins'},206360,74
35AmCchFjTJoVwymcRmiLC,Thunderdome,4AvWThXzgilnmHTe09ImV5,Voyager,"{'0gXx2aQ2mfovDfqCw10MQC': 'G Jones', '4XIIdT0K7u7d1Tz5Vfx0JG': 'Minnesota'}",193500,23
4oZ2Xkline6CvRDebjbi8Q,Singularity,1nvzBC1M3dlCMIxfUCBhlO,Singularity,{'7yxi31szvlbwvKq9dYOmFI': 'Jon Hopkins'},389200,48
09zN9QBOHe8795UVOvEtnt,Go! (feat. Mai Lan),0iSRofVrTOCOs841JkSgwk,Junk,"{'63MQldklfxkjYDoUE4Tppz': 'M83', '2mDibyYe7k76MBMSZDTGo1': 'Mai Lan'}",235733,47
7H1MVTCY4zJJtzwlu611zY,Grandloves (feat. Young Magic),7ppypgQppMf3mkRbZxYIFM,Shrines,{'1TtJ8j22Roc24e2Jx3OcU4': 'Purity Ring'},273066,42
4Lnnnq8EDaem7esL5rTv6p,Woke,5XLIJ4pXZwlUnY8GPkHs0z,Woke - Single,"{'0vaJOYmLhIBZMSrG2KK80x': 'Saturn', '3e7qUAh8Ih6Wud9qFOTzF1': 'Orygin'}",274299,13
2xBqTlrFA93Sozm7XLI87A,So Good (feat. A.K. Paul),4XovDzd8a16IKzUuI0S7NR,Common Culture : A Compilation by Connor Franta,"{'2H1RtakqTs0H2cDAnubJ0H': 'Nao', '2jAe36Ecx4pfEQGN0qE1eq': 'A.K. Paul'}",180687,16
67M8Sg4R7bEidOf0cag0Ld,Little of Your Love - BloodPop® Remix,4SCgh5YOFXA1PbPIQ3eckJ,Little of Your Love (BloodPop® Remix),"{'4Ui2kfOqGujY81UcPrb5KE': 'HAIM', '1okJ4NC308qbtY9LyHn6DO': 'BloodPop®'}",204680,41
4wvj3LqF8EqGxoNc1FIbHr,Rocket Girl (Feat. Betty Who),2PZBWq0a7P6GsiPe28ECNO,Rocket Girl (Feat. Betty Who),"{'4CTKqs11Zgsv8EZTVzx764': 'Lemaitre', '0t3QQl52F463sxGXb1ckhB': 'Betty Who'}",238840,49
1ydOxBgLmEMfWffu6t4H5x,Bad,3OIuzwZjpwUwyvFhSHYjj6,"Love, me",{'1cZQSpDsxgKIX2yW5OR9Ot': 'Lennon Stella'},177973,67
250tdAzhJQOXljDWB9mU0B,Strong Hand,6RtJAKlrtGqsOnJ849wreV,The Bones of What You Believe (Special Edition),{'3CjlHNtplJyTf9npxaPl5w': 'CHVRCHES'},206362,35
1ldRL7T72u76QlovXMV8X3,All Right,5nV4Hzh3BK01gMq1M1gibu,Audio Dope,{'7vByi0TCh4wNTdqNK7dNqe': 'Audio Dope'},181750,24
3MbaNhZTVdIKWGIel6yzv6,Girl of the Year - Hellberg Remix,0ZizJZvztAl7nfbBUe5JLs,Girl of the Year (Hellberg Remix),"{'0wnYgCeP013HkKoOyC5V32': 'Allie X', '1kgxTtyF91VaqLD3J6Krd5': 'Hellberg'}",244204,27
57qDrii9hKdRTOcLDeI9EH,Dive,2IhcGiZMgERRFf8sDKJxZ9,Dive,{'1SOubzv0uhrziEXbNLMUw9': 'Sundial'},187907,21
2Tuc96S4JToUiQSLW3aMec,Rainbow,1IYVB8NfiRqhdZlTxjspNh,Rainbow,{'6LqNN22kT3074XbTVUrhzX': 'Kesha'},218640,55
5oAgI7Pzg6vxuKrfapg3Pi,Pizza,2GNtmwsvrBPWHl8aaOXJMp,Pizza,{'60d24wfXkVzDSfLS6hyCjZ': 'Martin Garrix'},255102,58
1WZFduS35Z3BXWg3hLAqdv,Miss U (Jai Wolf Remix),0Qye9o2KCbfeazYGDWSyrP,Frostbite: Remixes,{'6YMeCrTjUKwsXh9yhQJjEV': 'Kitty'},288857,0
2csIyFgOxMfxE9yn02Rc2A,Undercover - Devault Remix,584m1F1evKKex99Br52nKR,Undercover (Devault Remix),"{'0cGUm45nv7Z6M6qdXYQGTX': 'Kehlani', '1VBAKMui4zm5MnBWNn3NbL': 'Devault'}",216000,30
1oVrNSqi3Xnh4IMEE8Uvgv,Renegade,6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,{'2XnBwblw31dfGnspMIwgWz': 'Axwell /\\ Ingrosso'},191893,51
0K1glOFXQzLm3KxjJY5rtK,Gemini (feat. George Maple),5iOptr9sgfBLZFUFnZLLKK,Gemini (feat. George Maple),"{'4AA8eXtzqh5ykxtafLaPOi': 'What So Not', '19m3oZKjGSLzVW0OGIAcNg': 'George Maple'}",270257,56
4d42YQbGZxwYq7YZiCkTDb,Needed You,5rvIgXvAPGWspXY4rDLkeU,Awake,"{'45eNHdiiabvmbp4erw26rg': 'ILLENIUM', '3ppkM4QtM781APpaX7H9t7': 'Dia Frampton'}",305571,55
7f7eBAKSe0G4Uhi6kjhZwT,No Gravity,57qxLV05KeiBjGMgPe3tYd,No Gravity,{'08yt0VBNhmjTKfuZvt8ALq': 'Loosid'},294034,20
17HHhX88Ex8njlbCGvSRQc,Home,3j2CxbHmfbkeqDgHqVAaU2,Post Blue,"{'1byiL1WtteUjvqT6GhlEfh': 'Crayon', '2iKQgImU0tNvy43Qs0lfyX': 'LYNN'}",159950,24
6CDsZHJwrjZm1bl8UuA9X6,Always - Odd Mob Remix,0Dy5FTmJmFwJ7gVPMjZD8h,Always,"{'2YuGcy0A3VKg9jRbadzoJL': 'POOLCLVB', '4qLwtWhlhyAoQ4S9mSrDW9': 'Odd Mob'}",283278,32
1NS9Uysj4qkugz1HPO8yyq,Love You Better (feat. Glades),6KyEIVLkSjLCPOUCLNv7GV,Love You Better (feat. Glades),"{'3oZDqlOiOQTolPJZsxivaN': 'Feki', '14rP13jdQNgQvuPA2AkBgm': 'Glades'}",235500,0
2bLiZF46JqLUdPXHIAfZx7,How I Feel (20Syl Remix),0gRafF7n2DmBCnGuah4Z2t,How I Feel,{'7tGUrTkeuwn55wnNKYwPkE': 'PLPS'},196571,36
5avjJwNhcwBdLWVG3qgiPt,Blue Pt. 1,3y8syZuYa4PC5lmkQlT44L,Blue Pt. 1,{'44HW6eRUCYQKCCuUYoc5CQ': 'LIOHN'},210564,24
79ewik359IwhdWF3Zddf7v,Swimsuits,3izETQ8Engz8v6Zkg0aOyX,When Fish Ride Bicycles,"{'1AWNf5CLnHH4oM1hcHiVeV': 'The Cool Kids', '4d53BMrRlQkrQMz5d59f2O': 'Mayer Hawthorne'}",153320,23
35CZ7Gu4fHYjeDSUDbbO6z,The Garden,0jmUQNNM5mowokUXOCKvae,The Garden,"{'31QM5dBtewZL65p9hCnXKK': 'Naji', '0Nn18YEv3Uhw88wFYVEdG5': 'Darah Appling'}",251566,18
0DdNKXYhsBBrHsUyMOdRaa,1998,1uWEdiOlz8bwBOl1Mho0ap,1998,"{'6UcJxoeHWWWyT5HZP064om': 'Chet Faker', '2xe8IXgCTpwHE3eA9hTs4n': 'BANKS'}",224026,49
3s2OaAIQ6kDHKGs89Xc7Pi,Mon Amour (feat. Austen),0oFillOXTQZOr396aOYkLl,Mon Amour (feat. Austen),"{'6MCHLEjYo9byp8QYGpgnGp': 'Kuren', '6btE9EmJubCUcYZtTcQ9Jm': 'Austen'}",195000,2
19GTSfbe6GJeXwyRIEVHSB,Out There,625Jt5IQ3RIkaUdWwsLFha,Collapsing Together,{'2nRa4MTDbaywCvODRKBbW1': 'Noble Oak'},220678,11
69Wyude1SxNuKXCqwnjdln,Afterlife (EFL107) - Dabin Remix,2cx6TVQVqyrzbEAG69Y2rx,Electric For Life Episode 107,"{'45eNHdiiabvmbp4erw26rg': 'ILLENIUM', '6SnMMbLQ4iS8WIyt3ksmCR': 'Echos', '7lZauDnRoAC3kmaYae2opv': 'Dabin'}",234367,35
6fi6gDXhy1jFeiMKrhrIyC,Cold Blooded Creatures,4Gyjkid4kbYYqUKErRuM3a,Champagne Eyes,"{'2VAnyOxzJuSAj7XIuEOT38': 'AlunaGeorge', '2EMAnMvWE2eb56ToJVfCWs': 'Bryson Tiller'}",188290,52
4xLDWc1ymSHUhPUIoAcH8P,Love In Ruins (feat. Sinead Harnett),7v4X1rTs4B73JEpvkPn5z1,Love In Ruins (feat. Sinead Harnett),"{'2ZRQcIgzPCVaT9XKhXZIzh': 'Gryffin', '6tUJpYN2aYiXbzAcg0pIOo': 'Sinead Harnett'}",258558,48
3NdAuXDu0hp8Fth7sOuJBW,Full Swing,6KuHbuDiJNcgEvnLTnfQcY,I Remember,"{'2VAnyOxzJuSAj7XIuEOT38': 'AlunaGeorge', '2O2dI9lY9PnWtAa4OlrgMi': 'Pell'}",215973,32
2id8E4WvczfKHB4LHI7Np3,Edge of Seventeen,7q0dYnAjmqZBJLhMBre8aL,Crystal Visions...The Very Best of Stevie Nicks,{'7crPfGd2k81ekOoSqQKWWz': 'Stevie Nicks'},329680,69
5SRoJJcBS4msPuuoUA5BK3,Sahara,2qOyeneJS1bctySs3uSBA7,Sahara,{'08yt0VBNhmjTKfuZvt8ALq': 'Loosid'},275670,5
0BOEuUKoHdy8in20fG5smd,Messy,1BtXBDZ9a6WwPay6XPgSvu,Messy,{'4u5smJBskI6Adzv08PuiUP': 'Kiiara'},169324,54
0ruqgF5YjYjQPr0uwQsvYQ,For Your Glory - Live,1x6hrh2j50CCOozAmvc9I5,Grace (Live/Deluxe),{'5YxebzzreNswbtYC1td4cx': 'Tasha Cobbs Leonard'},406440,54
7a9KeRj8ytHFboSE0jUS7V,Feel Good,4mPI9FSkCs1aV7wrf5voFl,More Than Anything,"{'2QLM9IFaHBtB16b8ZDaA3A': 'P-Lo', '02kJSzxNuaWGqwubyUba0Z': 'G-Eazy'}",201478,35
4j58N9Ww4rpuOxiTK2sFVZ,Purple Feelings (feat. Rainsford),4tBfdEYYHlWWKmteCfLIGl,Purple Evenings,"{'356FCJoyYWyzONni54Dgrv': 'Jerry Folk', '4XxCuxkBeoJUdzaVRGJjrJ': 'Rainsford'}",205380,47
7n1940b6kHcaEewFSZXnXa,Better Not (with Wafia),21R2CiMVZH2MY514Sq2DIG,Kids At Play- EP,"{'7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '0FL2d6iFFNAV3yBUbXjZ1U': 'Wafia'}",222865,72
37aWRKYcDZHAzEFpbBZagy,Only One - Kill Paris Remix,2R7PeUrbSseLkirdasHPqg,Ashes (Remixes),"{'45eNHdiiabvmbp4erw26rg': 'ILLENIUM', '3IDGSw4dPbHMSnd93gkeXG': 'Nina Sung', '6BNaPZdAIZAJnbgJRiZz2w': 'Kill Paris'}",226666,42
74s45yD3e8iEU7KIsHnyCG,Waves,79mtjHQbrrxP2Y1kDHZayZ,Waves,{'55SUpsj027epu8yi663EKZ': 'Luna Shadows'},218360,43
0I7ZkwHc7CeBaStddXpfed,Valentine feat. Tribes,3m0Vc7PsqNgQ3CV1w0x4ke,Cherry Blossom,"{'5oAjLXTvB7VDWn3Up9LYcQ': 'Luca Lush', '73TQx9yn3Tq1fpJLVqvEq8': 'tribes.'}",192026,10
0xTGfdrWzJLKRD4U6hxSsg,Addicted To A Memory,4jKdXIJckKh7la6xHuKwRT,True Colors,"{'2qxJFvFYMEDqd7ui6kSAcq': 'Zedd', '0fs8oBR1rx7JIXZi75h7Uu': 'Bahari'}",303160,51
20js7QbHkIuzrgecUTPfl7,So Good,0nuSy7w6zQ5Rzu3PW4Ya1R,So Good,{'5IHqlcCbQkyhWl0KmIwgeq': 'Louisa'},190853,50
3kFNbDzkKUlOkjd3gMrQLN,Another You (feat. Ruckazoid),0wtdAimXQjopnWBxnQT1lI,Another You,"{'0iui2Be5CP8EWxvHYsVspL': 'Breakbot', '5Av6nGWspcZNiZGRhqXicH': 'Ruckazoid'}",201946,49
4ajnd7XyG7WHSG7xnIqnu6,The Best Crew,3r91iMnd797CUKiTBSaa1M,The Best Crew,{'7MlotYZhHjOlXcvmwrITj8': 'Tep No'},236785,49
7eurOgoz8MJB50prrw3Sv5,Fallen (feat. Desiree Dawson) (WILLIAM BLACK Remix),3Os5zZtw01oZ7ahVQ9k4Zz,Fallen (feat. Desiree Dawson) (WILLIAM BLACK Remix),"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '1BeMe0yy4Sqo29rnqkZ1tc': 'Desiree Dawson', '3v5nhfTVuB0NwNv6HtBjvL': 'William Black'}",232922,45
64sp7I8wf70B7OLOpih6XJ,Normal,1uKkqozFkKpyjynnTdRqLB,sad girl,{'4xnihxcoXWK3UqryOSnbw5': 'Sasha Sloan'},192200,58
3pEWIQo3WBQNyMQRjEwAJG,Glitter (feat. Ambré Perkins),7BNJxjx8NRl8brF2PeOHJI,Cura,"{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates', '6gj3sMEZYP6IESIptoXnrP': 'Ambré'}",214000,40
0SDlfmgyy5BA8emXyl6UzZ,All I Had,1vthABfWJn3lH5AsU9vxgG,Sleepless Nights,{'0a03X57i18eG1yBzpmhZAs': 'Louis La Roche'},218412,39
3QgLLkVcADJ3tM1nIzf5Rw,Warlord,5282LhSm8KbFddnDh9aaPv,Not All The Beautiful Things,"{'4AA8eXtzqh5ykxtafLaPOi': 'What So Not', '55BFQS36sJYz2B0ClypIvS': 'SLUMBERJACK'}",175426,32
1Ub9rcXUvnczprybg41gde,All 2 U,1ja2Hj0eg6I18sDx4SzK5G,1993,"{'4EukMPjtYsdi87lkU1hIxN': 'Manila Killa', '1HQ26IHQ1Nu0Tq7EE7DV6y': 'Sara Skinner'}",252446,33
31uf45U3hmG9Nt9QHrzfTq,You,5USmk9NOitYsZiOXSTs7di,II,"{'68YEuUACUt0ePeT9pj4Pad': 'Specifics', '4efXjxAGVoAcf1zuuFZRkN': 'Mr. Goodvibes'}",201693,6
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),5Vdzprr5cOqXQo44eHeV7t,Whitney,{'6XpaIBNiVzIetEPCWDvAFP': 'Whitney Houston'},291293,81
3A4Najtnflk9RIdkM34Njs,forget-me-not,0QB93SqXnduBcUSRVHTVdM,forget-me-not,{'2SIBY7Jwq1kYng12Zguo3C': 'ReoNa'},266560,54
2BbUJuG2a06CQntBvL1B2T,D.A.N.C.E. x Fire x Safe and Sound (WWW),7E3c9dmZ1KnZOQLZTgRqWx,Woman Worldwide,{'1gR0gsQYfi6joyO1dlp76N': 'Justice'},382764,42
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),{'4AK6F7OLvEQ5QYCBNiQWHq': 'One Direction'},192120,78
3gkSQbWTDBh0ZKq85WmJDz,You Don’t Get Me High Anymore,0NQ6Dn9si4mgFKoRoBGkn8,Three,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},219506,53
4jwWzVjhUfIn47YosKB6nB,Stimulate,3EkVwKIUKnanxQqLnZWtxH,Stimulate,{'0XRFU9DhKXOo9vM4wKClyy': 'Callie Reiff'},214588,9
56lfiApDTYBslfBRpmghz6,Hands (feat. Denai Moore),41J9yEO7CzzrBgpmcKlQvY,Hands (feat. Denai Moore),"{'5L67d6oZKOOmXcBcMMJdZZ': 'Point Point', '4bS7w1U8P3Zuaa5jmj3mvN': 'Denai Moore'}",218000,43
6aOoUkiQ9rLweL8IkPBN0L,Beautiful World,4sTehljxd3DNsjHWx3a64L,HEART STATION,{'7lbSsjYACZHn1MSDXPxNF2': 'Hikaru Utada'},317946,52
02ZorlDGq0uTnMobHNh4EL,Bravado,6rnzvZhe3PA57xKcKLRtJ6,Pure Heroine (Extended),{'163tK9Wjr9P9DmM0AVK7lm': 'Lorde'},221408,59
3PFaFVWq5wucLu6s4baj9D,Girl (feat. KAYTRANADA),69g3CtOVg98TPOwqmI2K7Q,Ego Death,"{'7GN9PivdemQRKjDt4z5Zv8': 'The Internet', '6qgnBH6iDM91ipVXv28OMu': 'KAYTRANADA'}",415613,66
7azbYzY7gqLI4HITDmlxUO,My Toy,3FW3Jl5Y9Hd7tzMm2iEZDr,Still Waters,{'0iui2Be5CP8EWxvHYsVspL': 'Breakbot'},227253,44
0ALk4pY8GH90dzGVI7ENmr,Clairvoyance Peak,4rRbCiFDfv8rpoYRpR6NAE,Point Five,{'1UtzKaSQyctQO8GN8EyzOn': 'Sound Remedy'},244800,21
5ZSIdomeADTWW899v66qYr,Falling Down - Night Mix,4MQViqZNC1QP1r3gTdGnjE,Falling Down,"{'1rSGNXhhYuWoq9BEz5DZGO': 'ARTY', '5JSXWmQO8csVUy6hSRu8TA': 'Maty Noyes'}",206049,26
0myKJwxEYLMsugWtUzDMAX,Infinite Mint,68aZtDbgNargCMYgNvw5JG,Neō Wax Bloom,"{'7LCDnUQYE07fnKbo46SVLB': 'Iglooghost', '5mzIOU6Wu4mBabXE3OqhR5': 'Cuushe'}",335082,29
7iaJja9drkzGSKXMKlYBGh,Beacon,0CNIzNW2Oa0Pgfqff9V7Z6,Beacon,{'38m9yqy7fH2TiNa93BU9z7': 'Faux Tales'},301714,37
2fKEunM0KZVpVLwlvmVlDZ,Fading,5oVNwCnYkB6mp4w9sa4aak,Fading,{'7qhWa7UI1QNZNDnzYwAYZm': 'Vallis Alps'},280055,52
1ZQwftFvuyrHrl41HA9dOC,Ultralife,2P63KJNeC3DwaLpw8KHYqE,Ultralife,{'5cIc3SBFuBLVxJz58W2tU9': 'Oh Wonder'},211573,54
34i4yxPrHWquuR4kjiivFO,Somebody Else,3Q4yhhyFA2cpZq2FGOgMwU,Somebody Else,{'1Fr6agZ6iSM5Ynn2k4C8sc': 'VÉRITÉ'},233076,60
5imHwe7J48CeIQQ5S3B3El,Dreaming II,5lUZxC7HrANKuuvveBw2gN,Dreaming II,{'1WNA3FvjLqe7KQRbf0zpof': 'Winter Runner'},68336,33
6EVATaxTsB2RexbqTqtlIO,Closer,5kI0Hmtke3s8Yx0j5R3b3r,How To Run Away,{'3htNAy3vYWWYV8RZFeyRMT': 'Slow Magic'},366606,40
7gz6csr09xrscfLSDR66xR,Reputation,4XD6zfY6sTy3WJgLaggEHh,Reputation,"{'7qfcSYB4mkD1YyEVIkCgi9': 'Icarus Moth', '1JhiIIXT9DWqEU3BYFZwGA': 'Mothica'}",202769,33
0Kp5mXwMozPJbs5ceOBzt1,Day 1,6cf47PpQOInSk5MWl215Gl,7 Day,"{'5sKvgmG84C0bIMWeS2SRPr': 'Brasstracks', '1XwAo9UCt90soyw5V7U6LV': 'Alexander Lewis'}",169285,20
4qexD6ObR5nzpFJNpvQxIr,I Don't Want It At All,6rx35EFa5H8vMAlva3T95C,I Don't Want It At All,{'3Xt3RrJMFv5SZkCfUE8C1J': 'Kim Petras'},250615,62
0Pbfu8Uxn5c5EVk70bJHdU,Enter Formless (feat. Rituals of Mine) (Machinedrum Remix),6rad5ivIYtao6nBMtYJDfB,See Without Eyes (Deluxe),"{'3a9qv6NLHnsVxJUtKOMHvD': 'The Glitch Mob', '2diXk6bGS18SxXeoINo8MQ': 'Rituals of Mine', '06xa1OLBsMQJFXcl2tQkH4': 'Machinedrum'}",235424,27
54b8qPFqYqIndfdxiLApea,Alone,56dfEbntfVTMCxjrjggL1e,Bad Animals,{'34jw2BbxjoYalTp8cJFCPv': 'Heart'},218733,73
0drpjw4Z1WN4wSJc3o6fZk,Dive,4qlf4mcoGaxP8ODsdZUar2,Dive,"{'5PdkRVDASsw6P7QoqRpz0F': 'Salvatore Ganacci', '6uothxMWeLWIhsGeF7cyo4': 'Enya', '7J7YzKnvAyEmHCg7LGWW0G': 'Alex Aris'}",201126,41
3fLaN5F53WXSeYjbd1LCuT,Gemini,6gIizuj1vG1OF6OUDWCJa4,Karate EP,{'1zNqDE7qDGCsyzJwohVaoX': 'Anne-Marie'},211699,37
188l5M0f84M5dvnvf3NoAG,Need You,3JL1FetkKuCnHzDLkVPcCg,CollXtion II,"{'0wnYgCeP013HkKoOyC5V32': 'Allie X', '3Qm7LdPK4sWrYinueoqiyW': 'Valley Girl'}",203103,42
1DpRrsXsz4rzwEOeaGSjCQ,Everybody Knows,4pj0BkJ7u39i009oqe8V79,Primal Heart,{'6hk7Yq1DU9QcCCrz9uc0Ti': 'Kimbra'},224933,35
5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),6h3fnzKZqjV0R5gP9iTUBh,No Promises (feat. Demi Lovato),"{'7DMveApC7UnC2NPfPvlHSU': 'Cheat Codes', '6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato'}",222786,66
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,7GjVWG39IOj4viyWplJV4H,Little Dark Age,{'0SwO7SWeDHJijQ3XNS7xEE': 'MGMT'},299960,65
3gvZ23wQYqyjOv4P58zD7Q,Restless Sea,1vG0Zb57rQUPnujHmog4aF,Way Back When,"{'79ffq2PHS5TDmgnHhAyudW': 'Louis Futon', '70zHrrrPfBkVV44AEhFyyh': 'Opia'}",182484,42
1VqWy01efmlFJ21sSRuzzA,Zankokuna Tenshino These,5959HWqBDRMVOSHH5Hlz3V,Shokotan Best,{'046RRGSoYRQ7qIKliJJSNS': 'Shoko Nakagawa'},240560,47
5JKU2tXiG3yvJtefNwe7ZQ,Touch,6sBjS0wHbzcwe8Eh4bOm97,Ultraviolet,"{'4YLQaW1UU3mrVetC8gNkg5': '3LAU', '047WXnK2tIG3FGth7FyXaK': 'Carly Paige'}",205772,56
0b6wdul3A5sQNpIOv03OxP,Ocean Drive,5APvbPGki6FOQO6rNEuXCv,Ocean Drive,{'61lyPtntblHJvA7FMMhi7E': 'Duke Dumont'},206320,73
4rwqrKdwlFWJ6LvPYaOtgn,Quit (feat. Ariana Grande),5HR24TLfeGpDT860C7qka9,9,"{'2LZDXcxJWgsJfKXZv9a5eG': 'Cashmere Cat', '66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}",258188,68
6YaC65M3ujeROidG3b09J0,Surprise Yourself,5NvSqYFMTXEkp2jAc3tFYR,Phase (Deluxe),{'1Zp054Jc86WVKCxKEqZGOA': 'Jack Garratt'},260866,59
5960THFwuK9Q3fY9e4ga7Y,Reverie - Synchronice Remix,2R7PeUrbSseLkirdasHPqg,Ashes (Remixes),"{'45eNHdiiabvmbp4erw26rg': 'ILLENIUM', '4OEToyI1vqVhG1b9wxXzTV': 'King Deco', '1pOmjpg4X03jcvS2R0FY53': 'Synchronice'}",279164,34
7B109wzCWzXI5LFvjXWie1,Vertigo (feat. Caroline Pennell),2nHj9XWMd28dTHzDJ5D6CL,Vertigo (feat. Caroline Pennell),"{'3Xq2UDTRsQqQnfR3FIGoFG': 'DOLF', '47z7ZrgFoBvVpCnElCE3Zh': 'Yellow Claw', '0cZPTEmf3mlwj5kjVXR4po': 'Caroline Pennell'}",177293,42
5QppSS0ksb8yXobQw8xFmw,In Touch,7vzQGaIr9K3zI6KRqM27fU,In Touch EP,{'3iFTFc535bmPJnpRlaqYUT': 'Vic Alexis'},319148,24
6l1FgYgEML7S7Wt7p20UmL,Some Reason,3TbxplQR1fLGtfeOxAKKTU,Some Reason,"{'3r0RZ55RKisnnF0jVcYrVR': 'Hazey Eyes', '74W4mKE9RR576xVZiMGE8W': 'Feelds'}",201964,40
08gpoPLVHNAkvwyw76q9q7,Overdose,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),{'2wUjUUtkb5lvLKcGKsKqsR': 'Alessia Cara'},208640,47
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,2dIGnmEIy1WZIcZCFSj6i8,Plastic Beach,{'3AA28KZvwAUcZuOKwyblJQ': 'Gorillaz'},233866,76
1oWRt7fuzW7n5rswQJSVUD,Love Again,11S4rbWrqLy4sMfhrgbZtQ,Songs to Make up To,"{'13Kd75NSHSp9lB4CaqPMOV': 'Ta-ku', '6AQU59fTt1VpgluJbusWh7': 'JMSN', '7e3FtKBIPLrIVm8g1FJMVg': 'Sango'}",316338,34
1ZYh7sWLNwtzqNX19AZY5Q,Fire,5NvSqYFMTXEkp2jAc3tFYR,Phase (Deluxe),{'1Zp054Jc86WVKCxKEqZGOA': 'Jack Garratt'},258320,38
44jJCNW8frQLEWpYuAQz47,We Own The Sky,4HshNHpHWtmaw8sDrOXNuE,Saturdays = Youth,{'63MQldklfxkjYDoUE4Tppz': 'M83'},304906,50
4YAQ5emOnpvPKciQD0EFOR,Queensberry Rules (feat. KUČKA),7pnuBbbxBV7gRS3I7zAmoy,Queensberry Rules (feat. KUČKA),"{'3RwHsu36piLoOoL0Elvse9': 'Dro Carey', '6JcD2YKEhgimweLpUI0NEw': 'KUČKA'}",234115,24
2FDVRMuNMw1pz4d03zyrtQ,jasmine - demo,6Wsai43KQmmKlN29AWlXFr,Leak 04-13 (Bait Ones),{'53wZLCnhshZKDRs3uopFBc': 'Jai Paul'},253080,51
47RaTPUt3JiJ0XDLNkA717,Won't Cry,4Qr4fssMnZcIVesaG9f2jO,Episode,{'7yYa2im7sawSzuVkXx8W21': 'Goldwash'},206513,28
